,requested,loan_purpose,credit,annual_income,apr,clicked_at
210445,16000.0,2,2,52000.0,22.5097,1
210503,20000.0,2,1,155000.0,33.79,1
210512,500.0,5,4,44400.0,249.0,1
210545,30000.0,3,2,110000.0,28.92,1
210551,30000.0,3,2,110000.0,30.54,1
210554,50000.0,7,2,95000.0,29.99,1
210583,5000.0,14,5,24000.0,159.99,1
210599,500.0,11,4,42000.0,159.99,1
210621,3000.0,1,4,47000.0,159.99,1
210622,2000.0,1,1,35000.0,159.99,1
210640,500.0,5,4,30000.0,249.0,1
210758,5000.0,2,2,165000.0,29.07,1
210761,5000.0,2,2,165000.0,34.68,1
210775,10000.0,3,2,90000.0,21.57,1
210809,500.0,2,1,28000.0,211.0,1
210952,5000.0,2,1,36000.0,33.55,1
210966,1000.0,4,2,60012.0,23.37,1
210992,35000.0,2,3,75000.0,25.56,1
211038,6500.0,15,2,115700.0,14.26,1
211076,1000.0,4,2,24000.0,98.793,1
211086,10000.0,4,2,60000.0,35.99,1
211093,5000.0,2,4,52000.0,33.87,1
211141,2000.0,6,4,84500.0,28.53,1
211150,20000.0,5,2,85000.0,28.1,1
211176,1000.0,4,1,24000.0,211.0,1
211179,45000.0,2,2,185000.0,22.32,1
211202,500.0,12,1,15868.0,211.0,1
211293,6000.0,3,2,35000.0,15.74,1
211357,30000.0,2,2,157000.0,9.97,1
211437,5000.0,15,1,40000.0,34.3,1
211492,6000.0,2,4,85000.0,35.99,1
211526,3000.0,2,1,30000.0,35.99,1
211572,1000.0,2,4,60012.0,149.0,1
211623,1500.0,8,4,18000.0,199.0,1
211680,10000.0,2,4,42000.0,35.99,1
211720,5000.0,2,2,42000.0,211.0,1
211784,300.0,4,4,25000.0,249.0,1
211788,1000.0,2,3,72000.0,17.37,1
211797,2000.0,12,4,30000.0,159.99,1
211804,1000.0,11,1,50000.0,199.0,1
211822,1000.0,4,2,84000.0,35.99,1
211826,5000.0,2,3,120000.0,9.15,1
211879,1000.0,2,1,24000.0,149.899,1
212088,1000.0,2,2,36000.0,30.54,1
212092,4200.0,2,1,53000.0,0.3599,1
212119,3000.0,2,1,150000.0,159.99,1
212124,1000.0,2,1,55000.0,23.31,1
212156,5000.0,2,2,30000.0,29.49,1
212181,30000.0,2,1,125000.0,29.65,1
212243,500.0,2,4,60000.0,21.45,1
212276,5000.0,2,3,70000.0,23.99,1
212326,500.0,2,4,72000.0,21.45,1
212359,6000.0,2,2,54220.0,14.24,1
212533,10000.0,2,2,35000.0,19.99,1
212606,1000.0,2,4,72000.0,199.0,1
212613,45000.0,5,1,150000.0,34.99,1
212614,5000.0,2,1,30000.0,78.99,1
212674,1000.0,2,4,35000.0,159.99,1
212696,10000.0,2,4,45000.0,159.99,1
212744,35000.0,4,3,60000.0,14.64,1
212834,10500.0,2,1,135000.0,29.7,1
212872,30000.0,2,1,62000.0,25.99,1
212901,1000.0,2,4,72000.0,20.25,1
212920,8000.0,2,2,39500.0,19.69,1
212943,15000.0,2,2,50000.0,0.2499,1
212970,7300.0,2,4,39000.0,159.99,1
212983,5000.0,2,1,65000.0,159.99,1
213067,1500.0,8,4,24000.0,35.99,1
213080,5000.0,2,1,85000.0,33.77,1
213180,2000.0,2,4,31500.0,159.99,1
213181,8000.0,5,2,28000.0,28.87,1
213199,5000.0,2,2,39000.0,211.0,1
213247,2500.0,5,4,46400.0,211.0,1
213327,3000.0,11,5,33600.0,159.99,1
213328,5000.0,2,4,100000.0,149.0,1
213403,5000.0,2,1,31000.0,98.626,1
213525,5000.0,5,3,75000.0,18.14,1
213636,25000.0,2,3,60000.0,13.39,1
213702,1200.0,4,1,37017.0,292.0,1
213704,1200.0,4,1,37017.0,159.99,1
213824,19797.0,2,3,46137.0,12.99,1
213874,2000.0,16,1,34000.0,208.56,1
213880,2000.0,2,1,30000.0,149.0,1
213907,23000.0,3,2,70000.0,11.65,1
213913,23000.0,3,2,70000.0,10.65,1
214019,2000.0,1,1,50000.0,159.99,1
214056,2000.0,1,1,50000.0,34.99,1
214142,5000.0,13,1,62000.0,29.32,1
214289,5000.0,4,4,47900.0,18.87,1
214341,5000.0,2,3,35000.0,7.49,1
214348,5000.0,2,3,35000.0,13.79,1
214381,1000.0,2,1,15000.0,249.0,1
214394,25000.0,5,1,200000.0,21.91,1
214434,7500.0,2,2,48000.0,25.99,1
214445,5000.0,2,3,80000.0,21.45,1
214498,5000.0,1,2,65000.0,17.23,1
214565,5000.0,12,4,52000.0,35.95,1
214581,2000.0,2,1,50000.0,26.6217,1
214609,20000.0,3,2,84000.0,19.43,1
214714,10000.0,4,4,42000.0,159.99,1
214807,2500.0,2,1,144000.0,35.99,1
214848,4000.0,4,5,46500.0,159.99,1
214879,1000.0,2,1,16000.0,199.0,1
214931,21000.0,2,2,45000.0,25.36,1
214962,1000.0,2,4,54000.0,35.98,1
215012,500.0,2,1,25000.0,211.0,1
215043,5000.0,15,4,20000.0,26.46,1
215146,3000.0,6,1,25000.0,211.0,1
215349,13000.0,2,1,93000.0,31.57,1
215519,2500.0,2,2,35000.0,29.99,1
215632,3000.0,7,4,40000.0,249.0,1
215634,500.0,11,4,30000.0,199.0,1
215659,500.0,6,4,28000.0,249.0,1
215675,7500.0,2,3,160000.0,14.75,1
215693,35000.0,2,2,300000.0,29.71,1
215797,12000.0,5,3,50000.0,12.99,1
215837,1000.0,14,4,80000.0,159.99,1
215895,20000.0,2,3,33000.0,29.99,1
215922,5000.0,11,1,120000.0,159.99,1
215949,2500.0,1,4,15600.0,211.0,1
216014,5500.0,5,2,78000.0,23.87,1
216151,5000.0,3,3,150000.0,7.49,1
216172,32000.0,3,2,139000.0,12.66,1
216208,2500.0,13,4,75000.0,199.0,1
216209,1000.0,2,4,43000.0,35.99,1
216240,5511.0,3,3,30000.0,0.2399,1
216248,5000.0,2,4,35000.0,211.0,1
216265,3000.0,2,4,96000.0,125.0,1
216274,1000.0,4,4,25008.0,427.697,1
216276,600.0,2,4,45000.0,211.0,1
216390,8500.0,2,1,72720.0,29.99,1
216448,5000.0,1,2,58000.0,24.06,1
216599,5000.0,2,3,99600.0,11.07,1
216617,5000.0,2,3,99600.0,24.27,1
216626,5000.0,2,3,99600.0,17.37,1
216677,25000.0,1,3,45200.0,33.54,1
216700,20000.0,2,2,54370.0,33.97,1
216745,10000.0,5,2,120000.0,27.65,1
216777,1000.0,4,2,60000.0,98.63,1
216862,15000.0,2,1,69976.0,25.59,1
216881,31230.0,3,2,121000.0,27.47,1
217111,5000.0,4,1,65004.0,34.99,1
217121,5000.0,2,1,57600.0,35.99,1
217133,5000.0,2,2,46590.0,98.644,1
217168,5000.0,2,1,108000.0,33.98,1
217172,9500.0,1,1,135000.0,29.77,1
217258,1000.0,6,4,18300.0,249.0,1
217272,10000.0,2,1,48000.0,23.38,1
217341,10000.0,3,1,40000.0,29.4,1
217454,5101.0,1,2,28080.0,29.67,1
217531,3000.0,14,2,45000.0,27.99,1
217603,37500.0,5,2,144000.0,12.47,1
217632,2000.0,2,1,66000.0,35.99,1
217649,5000.0,2,4,52100.0,33.64,1
217693,1200.0,8,1,68000.0,159.99,1
217715,1000.0,4,2,27600.0,149.107,1
217788,2500.0,4,2,54000.0,98.653,1
217852,15000.0,2,4,88000.0,33.99,1
217898,10000.0,2,4,65000.0,159.99,1
217909,5000.0,5,4,25000.0,159.99,1
217943,100000.0,7,3,174000.0,9.425,1
217972,5000.0,2,1,35000.0,149.0,1
218008,7000.0,6,1,42000.0,147.85,1
218059,1000.0,4,1,108000.0,211.0,1
218079,5000.0,2,4,49900.0,159.99,1
218209,75000.0,2,3,110000.0,16.99,1
218212,75000.0,2,3,110000.0,24.4,1
218283,7000.0,2,4,62000.0,58.724,1
218440,8500.0,2,1,65004.0,25.0,1
218469,40000.0,2,2,136000.0,20.43,1
218518,5000.0,2,4,65000.0,34.99,1
218519,5000.0,2,4,65000.0,29.55,1
218668,30000.0,5,2,300000.0,27.59,1
218716,10000.0,4,4,55008.0,159.99,1
218726,10000.0,2,4,24000.0,159.99,1
218730,1000.0,14,4,43000.0,211.0,1
218733,999.0,2,4,72000.0,23.87,1
218742,10000.0,2,4,32000.0,159.99,1
218750,1000.0,4,2,60012.0,13.72,1
218932,30000.0,2,3,140000.0,9.99,1
218992,12000.0,6,2,61000.0,17.23,1
219035,20000.0,2,2,130000.0,25.04,1
219057,8500.0,5,3,68000.0,12.99,1
219287,15000.0,4,2,93000.0,11.21,1
219342,1000.0,2,1,66000.0,35.99,1
219409,4000.0,11,4,73693.0,34.99,1
219459,5000.0,6,4,57000.0,149.0,1
219474,3000.0,2,1,54000.0,149.0,1
219548,13000.0,2,4,98000.0,29.99,1
219559,500.0,14,4,25000.0,249.0,1
219628,23000.0,2,2,42000.0,12.04,1
219701,1000.0,6,4,42000.0,159.99,1
219703,10500.0,2,4,126500.0,35.99,1
219705,10500.0,2,4,126500.0,33.98,1
219866,5000.0,2,1,33000.0,98.634,1
219983,26000.0,5,3,101000.0,25.52,1
220024,5000.0,2,2,125000.0,25.37,1
220079,20000.0,5,1,84630.0,34.38,1
220111,5000.0,14,1,430000.0,0.2499,1
220227,85000.0,1,2,104500.0,10.95,1
220316,15000.0,2,1,82000.0,17.94,1
220390,2000.0,19,3,40000.0,0.3589,1
220416,15000.0,2,3,65000.0,12.99,1
220462,5000.0,6,4,30000.0,98.99,1
220473,500.0,2,4,13000.0,199.0,1
220497,1000.0,2,4,44533.0,211.0,1
220501,15610.0,1,3,32000.0,30.05,1
220589,2122.0,4,4,44400.0,159.99,1
220606,500.0,1,4,53000.0,98.99,1
220642,5000.0,2,2,28000.0,27.58,1
220759,2000.0,2,1,61200.0,35.99,1
220785,999.0,2,4,60000.0,249.0,1
220835,5000.0,2,2,52000.0,27.75,1
220847,1000.0,4,1,18000.0,211.0,1
220866,7500.0,4,4,35004.0,159.99,1
220874,999.0,2,4,72000.0,23.87,1
220898,10000.0,3,2,65000.0,13.13,1
220908,1000.0,8,4,31000.0,159.99,1
220993,15000.0,3,1,190000.0,0.3599,1
221030,5000.0,5,4,31000.0,64.892,1
221146,1000.0,8,4,80000.0,159.99,1
221162,20000.0,1,3,134670.0,12.071,1
221192,250.0,2,1,16000.0,199.0,1
221193,5000.0,2,2,50000.0,31.77,1
221211,5000.0,2,1,45000.0,18.38,1
221242,6150.0,5,3,24000.0,16.15,1
221284,7500.0,5,1,42000.0,159.99,1
221299,15000.0,4,4,55008.0,35.99,1
221318,3500.0,2,4,60000.0,35.99,1
221332,5000.0,2,4,26000.0,33.8,1
221342,5000.0,11,1,95000.0,159.99,1
221399,1000.0,4,4,25008.0,159.99,1
221649,10000.0,5,4,135000.0,26.42,1
221669,15000.0,2,4,65000.0,30.54,1
221673,50000.0,2,2,131000.0,34.99,1
221720,50000.0,3,2,90000.0,27.34,1
221787,1000.0,2,4,60000.0,22.38,1
222009,999.0,2,4,72000.0,21.38,1
222042,75000.0,5,3,250000.0,6.49,1
222112,2000.0,6,4,53000.0,0.2621,1
222130,1000.0,4,2,36000.0,34.68,1
222134,10000.0,1,2,35000.0,18.75,1
222206,5000.0,3,2,65000.0,23.99,1
222294,1000.0,4,2,78000.0,64.901,1
222319,2300.0,4,4,26000.0,149.0,1
222385,5000.0,2,4,45000.0,35.99,1
222480,5000.0,6,1,54000.0,21.6,1
222589,2500.0,25,4,40000.0,249.0,1
222650,2500.0,4,1,85008.0,23.25,1
222750,5000.0,4,4,26000.0,159.99,1
222822,800.0,2,4,24000.0,18.5,1
222825,5000.0,2,2,40000.0,211.0,1
222851,5000.0,2,2,81000.0,0.3599,1
222854,5000.0,2,2,81000.0,0.3599,1
222894,2500.0,2,1,67200.0,21.75,1
222911,100000.0,2,3,125000.0,5.99,1
222948,6500.0,11,2,65000.0,27.8,1
222970,700.0,2,4,16200.0,208.56,1
223015,5000.0,2,2,55000.0,27.07,1
223151,25000.0,3,2,78000.0,16.68,1
223163,5000.0,2,4,30000.0,208.56,1
223173,20000.0,1,1,120000.0,32.49,1
223253,5000.0,2,3,40000.0,27.11,1
223330,1000.0,2,4,41000.0,199.0,1
223339,4000.0,12,1,50000.0,29.72,1
223355,500.0,2,4,60000.0,35.99,1
223374,9500.0,5,2,100000.0,26.49,1
223465,1500.0,5,1,94000.0,0.3599,1
223479,1500.0,5,1,94000.0,98.99,1
223569,85000.0,2,3,175000.0,9.027,1
223604,30000.0,2,2,200000.0,18.41,1
223619,35000.0,3,2,83000.0,26.4,1
223652,20000.0,2,2,45000.0,29.56,1
223767,10000.0,1,1,48000.0,159.99,1
223774,15000.0,5,2,350000.0,32.14,1
223824,5000.0,2,2,56000.0,28.3,1
223957,5000.0,2,2,103600.0,21.48,1
223966,12000.0,11,1,70000.0,21.45,1
224023,1000.0,2,2,60000.0,35.551,1
224056,1000.0,2,4,234000.0,149.0,1
224077,5000.0,2,4,43200.0,159.99,1
224093,1000.0,4,4,25008.0,27.98,1
224112,40000.0,2,2,156000.0,25.56,1
224120,40000.0,2,2,156000.0,31.25,1
224124,4000.0,2,4,20500.0,159.99,1
224144,12000.0,2,1,46000.0,33.87,1
224313,5000.0,2,2,193475.0,16.11,1
224314,5000.0,2,2,193475.0,14.29,1
224398,25000.0,7,2,82500.0,29.71,1
224515,5000.0,2,1,20000.0,35.99,1
224699,5000.0,2,3,51499.0,13.96,1
224764,18000.0,3,1,75000.0,16.92,1
224792,1000.0,2,2,18000.0,421.018,1
224800,5000.0,11,1,58000.0,27.99,1
224923,15000.0,2,2,70000.0,14.75,1
224954,10500.0,2,2,95000.0,28.66,1
224955,10500.0,2,2,95000.0,29.18,1
225028,1000.0,4,4,250000.0,208.56,1
225033,1000.0,4,2,60000.0,27.8,1
225102,50000.0,3,1,95000.0,29.53,1
225133,1500.0,2,1,12500.0,211.0,1
225154,5000.0,2,4,64000.0,33.62,1
225335,5000.0,5,2,65000.0,29.66,1
225381,500.0,6,4,16000.0,211.0,1
225383,2500.0,2,4,50000.0,159.99,1
225453,40000.0,3,2,61000.0,12.286,1
225494,5000.0,2,4,103822.0,99.0,1
225513,30000.0,3,2,52000.0,20.66,1
225563,5000.0,4,4,41000.0,149.0,1
225594,3900.0,2,2,89000.0,12.99,1
225643,5000.0,2,2,92000.0,29.16,1
225647,5000.0,2,2,92000.0,0.2421,1
225780,40000.0,3,3,229948.0,8.794,1
225820,20000.0,2,2,78000.0,0.2499,1
225829,5000.0,2,4,52000.0,159.99,1
225887,3000.0,2,1,85000.0,34.68,1
225888,3000.0,2,1,85000.0,34.99,1
225909,10000.0,2,1,90000.0,14.24,1
225952,1200.0,5,4,41000.0,249.0,1
226023,500.0,2,1,17500.0,211.0,1
226045,35000.0,8,3,110000.0,27.12,1
226078,5000.0,2,1,53200.0,159.99,1
226099,10000.0,2,4,70000.0,159.99,1
226103,20000.0,3,2,28000.0,17.9,1
226212,5000.0,2,1,36000.0,25.59,1
226243,2500.0,1,2,55000.0,21.79,1
226293,1000.0,23,1,85000.0,149.0,1
226316,30000.0,3,2,95000.0,29.71,1
226345,1500.0,6,2,70000.0,15.44,1
226365,1500.0,6,2,70000.0,149.0,1
226429,500.0,7,4,17000.0,211.0,1
226566,1000.0,4,2,48000.0,98.578,1
226568,500.0,8,4,31580.0,159.99,1
226578,10000.0,3,4,114000.0,0.2393,1
226585,10000.0,3,4,114000.0,29.73,1
226612,1000.0,2,1,36000.0,211.0,1
226653,1000.0,2,4,65004.0,20.99,1
226668,1000.0,4,2,36000.0,292.0,1
226780,3000.0,2,1,20000.0,35.99,1
226859,10000.0,2,1,150000.0,13.81,1
226860,10000.0,2,1,150000.0,13.81,1
226861,10000.0,2,1,150000.0,11.47,1
226867,10000.0,2,1,150000.0,11.47,1
226935,800.0,6,4,34000.0,249.0,1
227098,5000.0,2,2,82200.0,21.05,1
227127,2000.0,5,4,46000.0,199.0,1
227199,2000.0,5,4,19280.0,211.0,1
227221,2000.0,16,4,42000.0,159.99,1
227262,1000.0,4,2,72000.0,98.475,1
227266,1000.0,14,4,25008.0,18.0,1
227296,500.0,14,4,42000.0,211.0,1
227328,2500.0,2,4,56400.0,208.56,1
227410,30000.0,2,2,37000.0,22.94,1
227490,5000.0,2,1,82500.0,0.2706,1
227503,3500.0,2,4,48000.0,159.99,1
227634,5000.0,2,4,52000.0,98.636,1
227640,5000.0,2,4,52000.0,159.99,1
227659,30000.0,7,2,93600.0,30.9,1
227770,1500.0,2,4,20000.0,149.0,1
227807,10000.0,4,1,92000.0,29.13,1
227811,10000.0,4,1,92000.0,35.98,1
227856,5000.0,2,2,57000.0,27.93,1
227860,5000.0,2,2,57000.0,149.0,1
227905,3300.0,2,4,40000.0,159.99,1
227933,1500.0,2,4,31200.0,249.0,1
227957,15000.0,3,1,62000.0,23.59,1
227993,10000.0,2,2,43000.0,27.2,1
228037,15000.0,3,2,125000.0,11.65,1
228133,15000.0,2,2,60000.0,26.25,1
228182,10000.0,5,2,85008.0,29.99,1
228257,10000.0,2,4,100000.0,33.62,1
228282,10000.0,2,2,31000.0,22.12,1
228389,2500.0,2,1,156000.0,35.99,1
228430,15000.0,2,3,93000.0,13.98,1
228552,1000.0,4,4,25008.0,159.99,1
228612,7500.0,14,2,35004.0,27.99,1
228645,10000.0,2,1,31000.0,98.495,1
228653,5000.0,2,1,22000.0,35.98,1
228808,700.0,2,4,42000.0,17.76,1
228829,15000.0,14,3,34800.0,12.99,1
229097,15000.0,2,3,30000.0,22.51,1
229146,4000.0,2,2,41000.0,24.8,1
229200,49500.0,1,3,99996.0,22.88,1
229272,1000.0,2,4,90000.0,32.56,1
229342,500.0,2,4,37500.0,115.0,1
229346,1500.0,14,4,48000.0,159.99,1
229360,5000.0,2,2,50000.0,29.78,1
229399,3000.0,2,1,69800.0,64.786,1
229435,5000.0,4,2,42000.0,15.99,1
229590,1500.0,5,4,35004.0,159.99,1
229922,1000.0,4,1,60000.0,211.0,1
229923,30000.0,5,4,65000.0,18.71,1
229950,50000.0,3,2,250500.0,12.0,1
230012,1500.0,2,4,56000.0,149.0,1
230042,1000.0,4,2,24000.0,148.465,1
230059,6000.0,4,1,56000.0,0.2399,1
230080,5000.0,11,4,55000.0,35.98,1
230102,500.0,5,4,40000.0,249.0,1
230207,5000.0,2,2,68000.0,29.77,1
230231,800.0,2,4,36000.0,29.49,1
230296,20000.0,3,2,65100.0,11.21,1
230394,5000.0,2,2,72000.0,18.48,1
230418,5000.0,2,1,102600.0,33.91,1
230432,5000.0,2,1,55000.0,159.99,1
230535,5000.0,2,2,250000.0,12.65,1
230537,5000.0,2,2,250000.0,12.42,1
230572,5000.0,2,1,66000.0,0.2393,1
230663,1000.0,4,4,24960.0,199.0,1
230686,6500.0,4,1,110000.0,24.97,1
230751,15000.0,3,1,50000.0,29.43,1
230790,500.0,4,4,50000.0,159.99,1
230883,5000.0,2,2,40000.0,159.99,1
230892,800.0,6,4,23000.0,211.0,1
230903,1000.0,4,2,24000.0,98.855,1
231008,600.0,5,1,35000.0,249.0,1
231034,1000.0,2,4,26000.0,159.99,1
231036,20000.0,2,1,106000.0,26.62,1
231237,500.0,6,4,33500.0,249.0,1
231238,2500.0,4,4,15000.0,23.27,1
231241,5000.0,6,2,34000.0,22.93,1
231271,600.0,2,4,31200.0,199.0,1
231290,1000.0,2,4,72000.0,26.98,1
231298,500.0,3,4,12000.0,211.0,1
231319,500.0,2,4,30000.0,249.0,1
231342,10800.0,2,3,60000.0,14.99,1
231406,40000.0,1,2,165000.0,25.99,1
231418,6000.0,4,3,84000.0,29.25,1
231426,6000.0,4,3,84000.0,13.08,1
231531,8500.0,2,3,59566.0,8.99,1
231582,5000.0,2,1,26000.0,35.99,1
231590,5000.0,2,2,65000.0,23.5,1
231602,5000.0,2,2,65000.0,28.489,1
231635,3000.0,2,1,24000.0,35.99,1
231666,5000.0,2,4,80000.0,149.0,1
231677,20000.0,2,3,82000.0,16.55,1
231792,4000.0,2,4,73200.0,29.99,1
231882,15000.0,2,2,80000.0,0.2682,1
231917,1000.0,2,4,84000.0,22.23,1
231920,20000.0,2,2,80000.0,21.99,1
231954,7500.0,2,4,39500.0,33.74,1
231969,25000.0,2,4,50000.0,33.99,1
232094,5000.0,4,2,50000.0,34.99,1
232096,5000.0,4,2,50000.0,33.14,1
232123,5000.0,2,2,59182.0,17.97,1
232274,5000.0,5,2,50000.0,23.59,1
232317,20000.0,2,4,58000.0,24.99,1
232393,10000.0,1,2,16000.0,23.21,1
232425,12000.0,3,2,50000.0,0.2499,1
232493,6000.0,1,4,45000.0,159.99,1
232597,5000.0,2,2,150000.0,22.77,1
232610,5000.0,2,2,150000.0,12.02,1
232659,44000.0,3,2,78000.0,14.33,1
232694,10000.0,4,1,25008.0,98.584,1
232703,1000.0,4,2,60000.0,26.99,1
232752,5000.0,2,4,97000.0,25.5,1
232767,5000.0,2,1,24000.0,20.45,1
232851,5000.0,4,1,25008.0,159.99,1
232949,7000.0,4,1,87000.0,23.54,1
232990,3000.0,6,4,234000.0,159.0,1
233025,10000.0,2,4,100000.0,29.99,1
233070,1000.0,2,2,72000.0,27.8,1
233138,2500.0,2,1,84000.0,20.32,1
233181,10000.0,2,2,102500.0,12.72,1
233289,12000.0,12,1,64000.0,29.76,1
233325,5000.0,11,2,89000.0,8.93,1
233398,500.0,2,4,54000.0,25.7,1
233437,5000.0,2,4,65000.0,27.99,1
233519,5000.0,4,1,54000.0,28.28,1
233574,500.0,2,4,30000.0,292.0,1
233576,20000.0,2,1,25000.0,35.99,1
233718,12295.0,6,3,135000.0,4.19,1
233730,15000.0,11,2,122000.0,13.92,1
233748,20500.0,5,2,60000.0,14.14,1
233819,1000.0,6,4,72000.0,149.0,1
233830,5000.0,2,4,73000.0,159.99,1
233991,20000.0,2,4,145000.0,23.99,1
234077,5000.0,11,2,88404.0,33.66,1
234092,2500.0,2,4,44200.0,249.0,1
234146,2500.0,14,3,96000.0,7.49,1
234355,15000.0,2,4,44000.0,22.08,1
234419,500.0,16,4,14000.0,249.0,1
234425,5500.0,2,1,30000.0,159.99,1
234440,20000.0,2,3,62300.0,5.95,1
234657,1500.0,1,1,40000.0,20.2,1
234661,5000.0,2,4,60000.0,149.0,1
234687,5000.0,5,1,45000.0,26.62,1
234703,35000.0,2,3,72000.0,25.5,1
234742,5000.0,2,1,42000.0,23.99,1
234752,10000.0,2,1,11111111.0,35.95,1
234753,10000.0,2,1,11111111.0,35.95,1
234757,5000.0,2,2,80000.0,12.286,1
234839,100.0,2,4,24000.0,35.99,1
234851,13000.0,3,2,73000.0,18.33,1
234891,5000.0,2,2,30000.0,159.99,1
235044,10000.0,2,1,48000.0,16.46,1
235058,1000.0,4,1,64800.0,211.0,1
235103,20000.0,2,4,50000.0,0.3599,1
235138,100000.0,2,2,1200000.0,12.952,1
235149,800.0,2,4,24000.0,35.98,1
235214,7500.0,4,2,35004.0,29.99,1
235221,5000.0,1,4,44750.0,23.66,1
235232,900.0,2,3,75000.0,25.12,1
235286,500.0,2,4,63600.0,149.0,1
235487,2000.0,2,4,35000.0,249.0,1
235592,100000.0,5,3,230400.0,15.04,1
235627,6000.0,2,2,90000.0,26.98,1
235692,5000.0,2,2,48000.0,14.99,1
235693,5000.0,2,2,48000.0,14.99,1
235700,2000.0,2,1,25000.0,149.0,1
235727,12000.0,2,2,55000.0,33.91,1
235736,800.0,2,4,54000.0,22.67,1
235771,1500.0,2,1,30000.0,35.99,1
235782,5000.0,12,1,30000.0,29.67,1
235828,2500.0,5,1,50000.0,25.79,1
235853,600.0,4,4,11650.0,211.0,1
235895,1000.0,5,1,100000.0,211.0,1
235903,5000.0,2,2,3500.0,7.49,1
235904,25000.0,2,2,125000.0,21.544,1
236016,40000.0,2,1,80000.0,32.46,1
236084,1000.0,4,2,60000.0,17.37,1
236130,50000.0,7,2,90000.0,29.99,1
236143,500.0,2,4,48000.0,35.99,1
236300,41000.0,3,2,155000.0,10.69,1
236375,7500.0,2,2,57000.0,8.703,1
236435,14000.0,2,1,117000.0,29.68,1
236476,2000.0,2,1,108000.0,20.77,1
236543,500.0,2,4,60000.0,36.0,1
236614,5000.0,4,1,30000.0,23.27,1
236630,500.0,2,4,29250.0,249.0,1
236638,3000.0,4,4,25000.0,159.99,1
236806,5000.0,2,4,83028.0,98.99,1
236920,5000.0,2,2,90000.0,22.99,1
236970,8000.0,2,1,52000.0,29.76,1
237000,5000.0,2,2,35000.0,249.0,1
237011,50000.0,2,2,200000.0,15.1,1
237044,999.0,2,4,60000.0,35.99,1
237060,7500.0,14,2,78500.0,23.99,1
237139,19000.0,2,3,99000.0,12.1226,1
237191,1000.0,14,4,72000.0,199.0,1
237233,500.0,12,4,20000.0,211.0,1
237303,7000.0,2,2,46000.0,14.07,1
237371,1000.0,2,4,75600.0,25.25,1
237405,5000.0,7,4,50000.0,28.44,1
237428,2000.0,2,1,69600.0,21.81,1
237569,1000.0,12,1,50008.0,211.0,1
237571,5000.0,2,2,96000.0,19.91,1
237660,10000.0,2,1,62000.0,29.91,1
237729,12000.0,2,1,60000.0,22.19,1
237768,5000.0,2,2,55000.0,22.5,1
237800,5000.0,2,2,55000.0,16.99,1
237857,14000.0,2,4,30000.0,35.99,1
237899,25000.0,2,2,103000.0,11.67,1
237905,25000.0,2,2,103000.0,13.0558,1
237974,25000.0,1,2,400000.0,15.99,1
238116,5000.0,3,1,34000.0,0.3599,1
238152,7000.0,3,2,43000.0,20.99,1
238168,1000.0,2,4,45000.0,292.0,1
238201,17500.0,2,3,79500.0,12.99,1
238222,5000.0,2,2,42000.0,21.17,1
238536,50000.0,2,3,72000.0,20.91,1
238761,12500.0,2,4,50000.0,0.3599,1
238860,1000.0,2,1,48000.0,292.0,1
238888,2000.0,2,1,54000.0,20.29,1
238914,25000.0,2,2,30000.0,34.02,1
238990,1000.0,4,1,36000.0,211.0,1
239006,9000.0,2,1,48000.0,30.99,1
239204,5000.0,2,2,114000.0,29.59,1
239336,1400.0,2,1,51120.0,21.35,1
239393,6000.0,2,4,54000.0,148.905,1
239418,5000.0,2,4,42000.0,97.99,1
239453,25000.0,2,3,38000.0,17.23,1
239604,1000.0,2,4,14400.0,199.0,1
239654,25000.0,2,1,85000.0,25.99,1
239679,3500.0,2,1,96000.0,35.99,1
239709,7000.0,3,2,70000.0,11.88,1
239759,10000.0,6,2,29000.0,30.53,1
239843,5000.0,3,2,98000.0,33.99,1
239896,1000.0,2,4,51000.0,31.69,1
240045,1600.0,2,1,47900.0,27.463,1
240057,1000.0,2,1,24000.0,170.0,1
240065,999.0,2,4,108000.0,26.48,1
240100,15000.0,2,1,59000.0,26.99,1
240116,8000.0,14,2,47000.0,21.73,1
240160,8500.0,2,1,72000.0,24.99,1
240219,7500.0,7,3,59000.0,29.64,1
240266,5000.0,2,4,60000.0,149.0,1
240290,1000.0,2,1,24000.0,211.0,1
240298,100000.0,2,3,315000.0,10.82,1
240391,35000.0,5,3,120000.0,18.99,1
240461,30000.0,8,3,71000.0,13.99,1
240510,1000.0,4,4,17000.0,199.0,1
240542,5000.0,2,4,76387.0,30.54,1
240559,8000.0,2,1,60000.0,24.0512,1
240576,300.0,2,4,99000.0,211.0,1
240577,2000.0,6,4,30000.0,199.0,1
240721,40000.0,2,2,315000.0,26.16,1
240766,11000.0,2,4,65000.0,25.58,1
240783,500.0,2,1,28000.0,249.0,1
240891,1000.0,2,4,60000.0,20.31,1
240991,4000.0,1,4,45000.0,26.79,1
241007,5000.0,2,2,86000.0,28.6,1
241069,40000.0,3,2,95000.0,10.0,1
241157,3000.0,5,4,50000.0,208.56,1
241179,5000.0,2,4,125000.0,34.99,1
241181,5000.0,2,4,125000.0,35.99,1
241242,5000.0,14,1,56250.0,33.62,1
241253,500.0,2,4,17000.0,249.0,1
241393,5000.0,2,3,196000.0,10.788,1
